OBJECTID,PRICE_PSM,n_trans,n_hdb,n_ura,med_hdb,med_ura
5328,13212.0,85,0,85,,13212.121212121212
5329,0.0,0,0,0,,
5330,5000.0,40,40,0,5000.0,
5331,0.0,2,0,2,,15700.913242009134
5332,0.0,0,0,0,,
5334,0.0,0,0,0,,
5335,0.0,0,0,0,,
5336,0.0,0,0,0,,
5337,0.0,0,0,0,,
5338,0.0,0,0,0,,
5339,0.0,0,0,0,,
5341,0.0,0,0,0,,
5343,5623.0,11,11,0,5623.188405797101,
5344,0.0,0,0,0,,
5345,0.0,0,0,0,,
5346,0.0,0,0,0,,
5347,0.0,0,0,0,,
5349,7639.0,14,14,0,7639.303482587065,
5350,5464.0,6,6,0,5463.709677419356,
5351,0.0,0,0,0,,
5352,0.0,0,0,0,,
5353,0.0,0,0,0,,
5354,0.0,0,0,0,,
5355,5365.0,37,37,0,5365.384615384615,
5356,0.0,0,0,0,,
5358,0.0,0,0,0,,
5359,0.0,0,0,0,,
5360,0.0,0,0,0,,
5361,0.0,0,0,0,,
5362,0.0,0,0,0,,
5363,0.0,0,0,0,,
5364,0.0,0,0,0,,
5365,0.0,0,0,0,,
5366,0.0,0,0,0,,
5367,0.0,0,0,0,,
5369,0.0,0,0,0,,
5371,5404.0,18,18,0,5403.679653679654,
5372,0.0,0,0,0,,
5374,5045.0,23,23,0,5044.642857142857,
5375,0.0,0,0,0,,
5376,0.0,0,0,0,,
5378,0.0,0,0,0,,
5379,0.0,0,0,0,,
5380,0.0,0,0,0,,
5381,0.0,0,0,0,,
5382,0.0,0,0,0,,
5383,0.0,0,0,0,,
5384,0.0,0,0,0,,
5385,0.0,0,0,0,,
5386,0.0,0,0,0,,
5387,4759.0,9,9,0,4758.620689655172,
5388,7151.0,26,26,0,7150.537634408602,
5389,0.0,0,0,0,,
5390,0.0,0,0,0,,
5391,5270.0,27,27,0,5270.27027027027,
5392,13352.0,90,0,90,,13352.420120215122
5394,6359.0,11,11,0,6359.375,
5395,0.0,0,0,0,,
5398,0.0,0,0,0,,
5399,0.0,0,0,0,,
5400,0.0,0,0,0,,
5402,0.0,0,0,0,,
5404,0.0,0,0,0,,
5405,0.0,0,0,0,,
5407,14118.0,13,0,13,,14117.64705882353
5408,6992.0,22,22,0,6992.0,
5411,6390.0,38,38,0,6390.018773466833,
5412,0.0,0,0,0,,
5413,0.0,0,0,0,,
5416,0.0,0,0,0,,
5417,0.0,0,0,0,,
5418,0.0,0,0,0,,
5419,0.0,0,0,0,,
5420,24133.0,107,0,107,,24133.333333333332
5421,0.0,0,0,0,,
5422,0.0,0,0,0,,
5423,0.0,0,0,0,,
5424,0.0,0,0,0,,
5425,0.0,0,0,0,,
5427,0.0,0,0,0,,
5428,15082.0,81,0,81,,15081.632653061224
5429,0.0,0,0,0,,
5430,25621.0,5,0,5,,25620.811982656684
5431,0.0,0,0,0,,
5432,9103.0,18,0,18,,9103.008310097863
5433,0.0,0,0,0,,
5435,0.0,0,0,0,,
5436,0.0,0,0,0,,
5437,0.0,0,0,0,,
5438,6550.0,11,11,0,6549.532710280374,
5439,5299.0,22,22,0,5298.507462686567,
5442,5898.0,31,31,0,5898.3050847457625,
5443,11585.0,49,0,49,,11585.365853658537
5444,0.0,0,0,0,,
5445,0.0,0,0,0,,
5446,0.0,0,0,0,,
5447,17748.0,511,7,504,5306.666666666667,17921.2962962963
5448,0.0,0,0,0,,
5449,0.0,0,0,0,,
5450,0.0,0,0,0,,
5451,0.0,0,0,0,,
5452,5221.0,22,22,0,5220.635950681375,
5453,0.0,0,0,0,,
5454,0.0,0,0,0,,
5455,5576.0,24,24,0,5576.498512396694,
5456,11098.0,122,32,90,5881.211180124224,12953.061224489797
5457,0.0,0,0,0,,
5460,5155.0,25,25,0,5154.819672131148,
5461,0.0,0,0,0,,
5462,0.0,0,0,0,,
5463,15360.0,20,0,20,,15360.130306851617
5464,0.0,0,0,0,,
5465,13971.0,72,0,72,,13970.505385252693
5469,0.0,0,0,0,,
5470,0.0,0,0,0,,
5471,0.0,0,0,0,,
5472,17547.0,17,0,17,,17547.414634146342
5473,0.0,0,0,0,,
5474,0.0,0,0,0,,
5475,0.0,0,0,0,,
5476,0.0,0,0,0,,
5477,0.0,0,0,0,,
5478,0.0,0,0,0,,
5479,18695.0,12,0,12,,18694.9357504797
5480,8808.0,10,10,0,8807.534391534391,
5481,19926.0,3,0,3,,19925.989183034442
5482,0.0,0,0,0,,
5483,0.0,0,0,0,,
5484,0.0,0,0,0,,
5485,0.0,0,0,0,,
5487,0.0,0,0,0,,
5488,5672.0,21,21,0,5671.641791044776,
5489,0.0,1,1,0,5606.060606060606,
5490,0.0,0,0,0,,
5491,18316.0,105,0,105,,18316.417910447763
5492,0.0,0,0,0,,
5493,0.0,0,0,0,,
5494,0.0,0,0,0,,
5496,0.0,0,0,0,,
5497,0.0,0,0,0,,
5498,0.0,0,0,0,,
5499,0.0,0,0,0,,
5501,0.0,0,0,0,,
5503,0.0,0,0,0,,
5504,0.0,0,0,0,,
5506,0.0,0,0,0,,
5507,0.0,0,0,0,,
5508,22252.0,8,0,8,,22252.418447694035
5509,0.0,0,0,0,,
5510,0.0,1,0,1,,13405.797101449276
5513,0.0,0,0,0,,
5514,0.0,0,0,0,,
5515,0.0,0,0,0,,
5516,5337.0,19,19,0,5336.538461538462,
5519,5033.0,19,19,0,5032.608695652174,
5520,5631.0,33,33,0,5631.0679611650485,
5522,0.0,0,0,0,,
5523,0.0,0,0,0,,
5524,16970.0,10,0,10,,16970.149253731342
5525,5242.0,38,38,0,5241.841151011815,
5526,0.0,0,0,0,,
5527,5753.0,34,34,0,5753.260869565218,
5528,0.0,0,0,0,,
5529,0.0,0,0,0,,
5530,5031.0,4,4,0,5031.496062992126,
5531,5229.0,36,36,0,5228.670634920635,
5532,0.0,0,0,0,,
5533,0.0,0,0,0,,
5534,0.0,2,1,1,6606.837606837607,15957.446808510638
5535,0.0,0,0,0,,
5537,0.0,0,0,0,,
5538,0.0,0,0,0,,
5539,15910.0,16,5,11,6911.764705882353,20000.0
5540,7013.0,42,42,0,7012.897469175859,
5541,0.0,0,0,0,,
5542,0.0,0,0,0,,
5543,5578.0,39,39,0,5577.777777777777,
5544,0.0,0,0,0,,
5545,9677.0,134,134,0,9677.41935483871,
5546,0.0,0,0,0,,
5547,0.0,0,0,0,,
5548,14147.0,106,0,106,,14146.515613099771
5549,0.0,0,0,0,,
5550,5556.0,13,13,0,5555.555555555556,
5551,0.0,2,2,0,5295.725725094578,
5552,0.0,0,0,0,,
5553,5046.0,11,11,0,5046.153846153846,
5554,0.0,0,0,0,,
5558,13014.0,8,0,8,,13014.376470588235
5559,0.0,0,0,0,,
5560,0.0,0,0,0,,
5561,8209.0,11,11,0,8208.955223880597,
5562,10266.0,9,9,0,10265.95744680851,
5563,10397.0,26,26,0,10396.677534544326,
5564,0.0,0,0,0,,
5565,0.0,0,0,0,,
5566,4327.0,6,6,0,4327.323162274619,
5568,0.0,0,0,0,,
5569,0.0,0,0,0,,
5570,6230.0,12,12,0,6229.72972972973,
5571,4945.0,11,11,0,4945.054945054945,
5572,4565.0,20,20,0,4564.973861090366,
5573,0.0,0,0,0,,
5574,19535.0,54,0,54,,19534.883720930233
5576,0.0,0,0,0,,
5577,0.0,0,0,0,,
5578,0.0,0,0,0,,
5579,0.0,2,2,0,5107.94911610129,
5580,0.0,0,0,0,,
5581,7532.0,16,16,0,7531.655913978495,
5582,0.0,0,0,0,,
5583,0.0,0,0,0,,
5584,10230.0,42,0,42,,10229.871977240398
5585,16257.0,22,0,22,,16256.944444444445
5586,0.0,0,0,0,,
5587,0.0,0,0,0,,
5588,11733.0,18,0,18,,11732.533521524347
5589,0.0,0,0,0,,
5590,0.0,0,0,0,,
5591,0.0,0,0,0,,
5592,0.0,0,0,0,,
5593,13758.0,82,0,82,,13758.333333333332
5594,4663.0,15,15,0,4663.461538461538,
5595,0.0,0,0,0,,
5596,0.0,0,0,0,,
5597,0.0,0,0,0,,
5598,0.0,0,0,0,,
5599,0.0,0,0,0,,
5600,0.0,0,0,0,,
5601,0.0,0,0,0,,
5603,0.0,0,0,0,,
5605,0.0,0,0,0,,
5606,0.0,0,0,0,,
5609,7634.0,71,71,0,7634.408602150537,
5610,0.0,0,0,0,,
5611,6394.0,98,98,0,6394.181585677749,
5612,23461.0,5,0,5,,23460.96096096096
5613,0.0,0,0,0,,
5614,0.0,0,0,0,,
5615,0.0,0,0,0,,
5616,0.0,0,0,0,,
5617,5286.0,21,21,0,5285.714285714285,
5618,22927.0,4,0,4,,22927.49959878029
5619,0.0,0,0,0,,
5621,0.0,0,0,0,,
5622,5462.0,24,24,0,5461.95652173913,
5624,19728.0,73,0,73,,19728.270984552393
5625,13999.0,4,0,4,,13998.667428136303
5627,0.0,0,0,0,,
5628,5606.0,35,35,0,5606.060606060606,
5629,0.0,0,0,0,,
5630,0.0,0,0,0,,
5631,16752.0,48,0,48,,16751.937984496122
5632,0.0,0,0,0,,
5633,11000.0,53,53,0,11000.0,
5634,0.0,0,0,0,,
5635,0.0,0,0,0,,
5637,0.0,0,0,0,,
5638,0.0,0,0,0,,
5640,0.0,0,0,0,,
5642,0.0,0,0,0,,
5644,0.0,0,0,0,,
5645,4853.0,20,20,0,4853.030303030303,
5646,0.0,0,0,0,,
5647,14622.0,12,0,12,,14621.992481203008
5648,0.0,0,0,0,,
5650,0.0,0,0,0,,
5651,0.0,0,0,0,,
5653,0.0,0,0,0,,
5654,0.0,0,0,0,,
5655,0.0,0,0,0,,
5656,5362.0,24,24,0,5362.31884057971,
5660,0.0,0,0,0,,
5661,0.0,0,0,0,,
5663,0.0,0,0,0,,
5664,0.0,0,0,0,,
5665,14969.0,34,0,34,,14969.393703847649
5666,0.0,0,0,0,,
5668,0.0,0,0,0,,
5669,0.0,0,0,0,,
5671,5448.0,21,21,0,5447.761194029851,
5672,0.0,0,0,0,,
5673,0.0,0,0,0,,
5674,0.0,0,0,0,,
5675,0.0,0,0,0,,
5677,4800.0,51,51,0,4800.0,
5678,0.0,0,0,0,,
5679,0.0,0,0,0,,
5680,0.0,0,0,0,,
5681,0.0,0,0,0,,
5682,5610.0,29,29,0,5609.756097560976,
5683,0.0,0,0,0,,
5684,0.0,0,0,0,,
5685,5145.0,17,17,0,5144.927536231884,
5686,0.0,0,0,0,,
5687,0.0,0,0,0,,
5688,0.0,0,0,0,,
5689,16388.0,5,0,5,,16387.755102040817
5690,0.0,0,0,0,,
5691,0.0,0,0,0,,
5692,0.0,0,0,0,,
5693,6181.0,6,6,0,6181.318681318682,
5694,0.0,0,0,0,,
5695,5238.0,11,11,0,5238.095238095239,
5696,0.0,0,0,0,,
5697,5837.0,25,25,0,5837.037037037037,
5698,0.0,0,0,0,,
5699,0.0,0,0,0,,
5700,5455.0,53,53,0,5454.545454545455,
5701,0.0,0,0,0,,
5702,0.0,0,0,0,,
5703,0.0,0,0,0,,
5704,10684.0,7,0,7,,10683.760683760684
5705,0.0,0,0,0,,
5706,6368.0,19,19,0,6367.924528301887,
5707,0.0,0,0,0,,
5708,10000.0,11,11,0,10000.0,
5709,5604.0,6,6,0,5604.395604395604,
5710,0.0,0,0,0,,
5711,0.0,0,0,0,,
5712,0.0,0,0,0,,
5713,0.0,0,0,0,,
5714,4965.0,16,16,0,4965.495049504951,
5715,0.0,0,0,0,,
5716,0.0,0,0,0,,
5717,0.0,0,0,0,,
5719,0.0,0,0,0,,
5721,6728.0,32,32,0,6727.850340136054,
5722,0.0,0,0,0,,
5724,0.0,0,0,0,,
5725,0.0,0,0,0,,
5726,0.0,0,0,0,,
5727,10522.0,9,0,9,,10521.739130434782
5728,0.0,0,0,0,,
5729,0.0,0,0,0,,
5730,15182.0,19,0,19,,15181.818181818182
5731,0.0,0,0,0,,
5732,0.0,0,0,0,,
5733,23839.0,22,0,22,,23838.5593220339
5734,0.0,2,2,0,5597.014925373134,
5735,5000.0,6,6,0,5000.0,
5736,0.0,0,0,0,,
5737,23872.0,14,0,14,,23872.230467110392
5738,0.0,0,0,0,,
5739,15964.0,8,0,8,,15963.60624402676
5740,0.0,0,0,0,,
5741,0.0,0,0,0,,
5743,5000.0,57,57,0,5000.0,
5744,0.0,0,0,0,,
5745,0.0,0,0,0,,
5746,0.0,0,0,0,,
5748,16146.0,27,0,27,,16145.833333333334
5749,5276.0,36,36,0,5276.363636363636,
5751,5328.0,29,29,0,5328.467153284671,
5753,0.0,0,0,0,,
5754,0.0,0,0,0,,
5755,0.0,0,0,0,,
5757,0.0,0,0,0,,
5758,0.0,0,0,0,,
5760,0.0,0,0,0,,
5761,13636.0,141,0,141,,13636.363636363636
5762,5945.0,27,27,0,5945.205479452055,
5764,0.0,0,0,0,,
5765,0.0,0,0,0,,
5766,0.0,0,0,0,,
5767,5191.0,48,48,0,5190.909090909091,
5768,5091.0,27,27,0,5090.909090909091,
5769,0.0,0,0,0,,
5771,0.0,0,0,0,,
5773,0.0,0,0,0,,
5774,15000.0,49,0,49,,15000.0
5775,0.0,0,0,0,,
5776,0.0,0,0,0,,
5777,5224.0,8,8,0,5223.880597014925,
5778,4488.0,17,17,0,4488.188976377953,
5779,0.0,0,0,0,,
5781,30574.0,110,0,110,,30574.3879472693
5782,0.0,0,0,0,,
5783,0.0,0,0,0,,
5784,23945.0,14,0,14,,23944.85737418384
5785,0.0,0,0,0,,
5786,0.0,0,0,0,,
5787,0.0,0,0,0,,
5788,0.0,0,0,0,,
5789,0.0,0,0,0,,
5790,0.0,0,0,0,,
5791,6753.0,22,22,0,6752.758703481393,
5792,0.0,0,0,0,,
5793,0.0,0,0,0,,
5794,0.0,0,0,0,,
5795,0.0,0,0,0,,
5797,19237.0,3,0,3,,19237.14285714286
5798,7019.0,10,10,0,7018.635563953867,
5799,0.0,0,0,0,,
5800,0.0,0,0,0,,
5801,0.0,0,0,0,,
5802,0.0,0,0,0,,
5803,0.0,0,0,0,,
5804,17243.0,14,0,14,,17242.692786069652
5805,0.0,0,0,0,,
5806,5843.0,28,28,0,5842.528373266078,
5807,0.0,0,0,0,,
5808,0.0,0,0,0,,
5809,0.0,0,0,0,,
5811,5591.0,35,35,0,5591.397849462365,
5813,23705.0,14,0,14,,23704.85036119711
5815,12244.0,52,0,52,,12244.090388420285
5816,4580.0,8,8,0,4580.434782608696,
5821,0.0,0,0,0,,
5822,0.0,0,0,0,,
5823,0.0,0,0,0,,
5824,17746.0,8,0,8,,17746.418839719292
5825,5762.0,23,23,0,5761.9047619047615,
5826,0.0,0,0,0,,
5827,22107.0,36,0,36,,22107.438016528926
5828,0.0,0,0,0,,
5829,6944.0,35,35,0,6944.0,
5830,10352.0,44,44,0,10352.229601518025,
5831,0.0,0,0,0,,
5832,25700.0,7,0,7,,25700.0
5834,0.0,0,0,0,,
5835,0.0,0,0,0,,
5836,6424.0,14,14,0,6423.880807795509,
5838,0.0,0,0,0,,
5840,0.0,0,0,0,,
5841,5959.0,18,18,0,5958.617941712204,
5842,16814.0,9,0,9,,16814.159292035398
5843,5920.0,10,10,0,5920.138888888889,
5844,0.0,0,0,0,,
5845,0.0,0,0,0,,
5846,4928.0,10,10,0,4927.710843373494,
5847,15217.0,31,0,31,,15217.391304347826
5848,0.0,0,0,0,,
5849,0.0,0,0,0,,
5851,0.0,0,0,0,,
5852,0.0,0,0,0,,
5853,0.0,0,0,0,,
5854,0.0,0,0,0,,
5855,0.0,0,0,0,,
5857,0.0,0,0,0,,
5858,8049.0,44,44,0,8049.232736572891,
5859,0.0,0,0,0,,
5860,0.0,0,0,0,,
5861,6200.0,45,45,0,6200.0,
5862,0.0,0,0,0,,
5863,0.0,0,0,0,,
5864,0.0,0,0,0,,
5865,0.0,0,0,0,,
5866,0.0,0,0,0,,
5867,4615.0,27,27,0,4615.384615384615,
5868,0.0,0,0,0,,
5869,0.0,0,0,0,,
5870,5281.0,33,33,0,5281.25,
5871,0.0,0,0,0,,
5873,0.0,0,0,0,,
5874,0.0,0,0,0,,
5875,0.0,0,0,0,,
5877,0.0,0,0,0,,
5878,0.0,0,0,0,,
5879,5327.0,43,43,0,5327.232876712329,
5880,0.0,0,0,0,,
5882,0.0,0,0,0,,
5883,4852.0,37,37,0,4852.459016393443,
5885,0.0,0,0,0,,
5886,0.0,0,0,0,,
5887,22315.0,14,0,14,,22315.07153024155
5891,0.0,0,0,0,,
5892,0.0,0,0,0,,
5894,0.0,0,0,0,,
5898,0.0,0,0,0,,
5899,0.0,0,0,0,,
5900,5448.0,17,17,0,5447.761194029851,
5901,0.0,0,0,0,,
5904,0.0,0,0,0,,
5905,0.0,0,0,0,,
5906,0.0,0,0,0,,
5907,0.0,0,0,0,,
5908,0.0,0,0,0,,
5911,4359.0,15,15,0,4358.974358974359,
5912,0.0,0,0,0,,
5913,5753.0,53,53,0,5752.688172043011,
5916,0.0,0,0,0,,
5917,0.0,0,0,0,,
5918,0.0,0,0,0,,
5919,0.0,0,0,0,,
5920,5340.0,23,23,0,5339.805825242718,
5921,7535.0,43,33,10,5270.588235294118,15006.742875516753
5922,6269.0,9,9,0,6268.656716417911,
5923,0.0,0,0,0,,
5926,0.0,0,0,0,,
5927,0.0,0,0,0,,
5928,5252.0,28,28,0,5251.993457370681,
5929,19046.0,74,0,74,,19045.503791982665
5930,0.0,0,0,0,,
5931,0.0,0,0,0,,
5932,0.0,0,0,0,,
5933,4286.0,8,8,0,4285.714285714286,
5934,30492.0,10,0,10,,30492.42424242424
5935,5181.0,4,4,0,5181.318681318681,
5937,5152.0,19,19,0,5151.515151515152,
5938,6422.0,6,6,0,6422.330097087379,
5939,0.0,0,0,0,,
5943,0.0,0,0,0,,
5944,0.0,0,0,0,,
5945,0.0,0,0,0,,
5946,0.0,0,0,0,,
5947,0.0,0,0,0,,
5948,0.0,0,0,0,,
5949,24039.0,13,0,13,,24039.408866995072
5950,0.0,0,0,0,,
5951,6080.0,70,70,0,6079.739671760045,
5952,0.0,0,0,0,,
5953,0.0,0,0,0,,
5954,0.0,0,0,0,,
5955,0.0,0,0,0,,
5956,0.0,0,0,0,,
5957,0.0,0,0,0,,
5959,0.0,0,0,0,,
5960,0.0,0,0,0,,
5961,0.0,0,0,0,,
5963,0.0,0,0,0,,
5964,7186.0,68,68,0,7186.2213340945855,
5965,0.0,0,0,0,,
5966,0.0,0,0,0,,
5967,4791.0,20,20,0,4790.521978021978,
5968,0.0,0,0,0,,
5969,0.0,0,0,0,,
5970,4766.0,15,15,0,4766.355140186916,
5971,0.0,0,0,0,,
5972,5782.0,18,18,0,5782.312925170068,
5973,9140.0,11,11,0,9139.78494623656,
5974,16754.0,9,0,9,,16754.270696452037
5975,0.0,0,0,0,,
5976,0.0,0,0,0,,
5977,0.0,0,0,0,,
5978,5577.0,3,3,0,5576.923076923077,
5979,15315.0,6,0,6,,15314.559269853055
5980,27086.0,60,0,60,,27085.687382297554
5981,0.0,0,0,0,,
5982,12766.0,31,0,31,,12765.95744680851
5983,0.0,0,0,0,,
5985,0.0,0,0,0,,
5986,0.0,0,0,0,,
5987,0.0,0,0,0,,
5989,23239.0,231,0,231,,23239.436619718308
5992,0.0,0,0,0,,
5995,16394.0,28,0,28,,16394.13563590574
5997,0.0,0,0,0,,
5998,5453.0,16,16,0,5452.808988764045,
5999,0.0,0,0,0,,
6000,0.0,0,0,0,,
6001,0.0,1,0,1,,25509.21435499515
6002,5625.0,32,32,0,5625.0,
6003,0.0,0,0,0,,
6005,0.0,0,0,0,,
6006,6807.0,31,31,0,6806.569343065694,
6007,6655.0,22,22,0,6655.194805194806,
6009,5484.0,29,29,0,5483.870967741936,
6010,0.0,0,0,0,,
6011,0.0,0,0,0,,
6012,5249.0,40,40,0,5249.302935870101,
6013,0.0,0,0,0,,
6014,5652.0,51,51,0,5652.173913043478,
6015,12139.0,19,0,19,,12139.196115457244
6016,0.0,0,0,0,,
6018,0.0,0,0,0,,
6019,0.0,0,0,0,,
6020,0.0,0,0,0,,
6021,8667.0,21,21,0,8666.666666666666,
6022,0.0,0,0,0,,
6025,24797.0,66,0,66,,24796.553173602355
6026,0.0,0,0,0,,
6027,27846.0,722,0,722,,27846.17206477733
6028,0.0,0,0,0,,
6029,0.0,0,0,0,,
6031,0.0,0,0,0,,
6032,0.0,0,0,0,,
6033,0.0,0,0,0,,
6034,5956.0,17,17,0,5955.882352941177,
6035,0.0,0,0,0,,
6036,0.0,0,0,0,,
6037,0.0,0,0,0,,
6038,4631.0,6,6,0,4630.576923076923,
6039,0.0,0,0,0,,
6040,4294.0,26,26,0,4294.308731808732,
6041,0.0,0,0,0,,
6042,0.0,0,0,0,,
6044,0.0,0,0,0,,
6045,5116.0,16,16,0,5115.552,
6046,0.0,0,0,0,,
6047,0.0,0,0,0,,
6048,5431.0,26,26,0,5431.114551083592,
6049,0.0,0,0,0,,
6051,5187.0,14,14,0,5186.619718309859,
6052,5908.0,22,22,0,5907.534246575343,
6053,0.0,0,0,0,,
6054,0.0,0,0,0,,
6055,7183.0,9,9,0,7183.12037037037,
6056,0.0,0,0,0,,
6057,0.0,0,0,0,,
6058,0.0,0,0,0,,
6059,5190.0,13,13,0,5190.082644628099,
6060,0.0,0,0,0,,
6061,4715.0,27,27,0,4714.588235294118,
6062,0.0,0,0,0,,
6064,5653.0,10,10,0,5653.333333333334,
6065,15152.0,41,0,41,,15151.515151515152
6066,0.0,0,0,0,,
6067,5346.0,32,32,0,5346.153846153846,
6069,0.0,0,0,0,,
6070,6887.0,7,7,0,6886.792452830188,
6071,0.0,0,0,0,,
6072,0.0,0,0,0,,
6073,0.0,0,0,0,,
6074,6077.0,15,15,0,6076.923076923077,
6075,0.0,0,0,0,,
6077,5693.0,45,45,0,5693.069306930693,
6078,4262.0,19,19,0,4262.295081967213,
6080,0.0,0,0,0,,
6081,0.0,0,0,0,,
6082,0.0,0,0,0,,
6083,16784.0,17,0,17,,16784.313725490196
6084,0.0,0,0,0,,
6085,0.0,0,0,0,,
6086,0.0,0,0,0,,
6087,6334.0,36,36,0,6333.806451612903,
6088,0.0,0,0,0,,
6089,0.0,0,0,0,,
6091,8133.0,161,161,0,8132.6567164179105,
6092,0.0,0,0,0,,
6094,0.0,0,0,0,,
6095,5191.0,21,21,0,5190.839694656489,
6096,5488.0,29,29,0,5487.804878048781,
6097,5180.0,46,46,0,5180.194805194806,
6098,9866.0,34,14,20,5823.704700567145,12695.458523777108
6099,0.0,0,0,0,,
6100,0.0,0,0,0,,
6101,0.0,0,0,0,,
6102,0.0,0,0,0,,
6103,5615.0,12,12,0,5615.384615384615,
6104,0.0,0,0,0,,
6105,0.0,0,0,0,,
6106,4976.0,20,20,0,4975.775318578135,
6107,0.0,0,0,0,,
6108,15390.0,20,0,20,,15389.676113360325
6109,6750.0,23,23,0,6750.0,
6110,0.0,0,0,0,,
6112,4806.0,5,5,0,4806.201550387597,
6113,7128.0,23,23,0,7127.659574468085,
6114,0.0,0,0,0,,
6116,0.0,0,0,0,,
6117,0.0,0,0,0,,
6118,5623.0,16,16,0,5623.076923076924,
6119,0.0,0,0,0,,
6120,0.0,0,0,0,,
6121,4906.0,31,31,0,4905.66037735849,
6122,0.0,0,0,0,,
6123,0.0,0,0,0,,
6124,5692.0,13,13,0,5692.307692307692,
6125,5766.0,23,23,0,5765.625,
6126,6905.0,9,9,0,6904.761904761905,
6127,6298.0,42,42,0,6297.872340425532,
6129,0.0,0,0,0,,
6130,9610.0,15,0,15,,9610.027855153203
6131,0.0,0,0,0,,
6132,0.0,0,0,0,,
6133,0.0,0,0,0,,
6134,16421.0,17,0,17,,16421.052631578947
6135,5469.0,13,13,0,5468.75,
6136,0.0,0,0,0,,
6137,0.0,0,0,0,,
6139,0.0,0,0,0,,
6140,5228.0,18,18,0,5227.941176470588,
6142,0.0,0,0,0,,
6143,0.0,0,0,0,,
6144,0.0,0,0,0,,
6145,0.0,0,0,0,,
6146,0.0,0,0,0,,
6147,0.0,0,0,0,,
6148,0.0,0,0,0,,
6149,21844.0,29,0,29,,21843.75
6150,6923.0,11,11,0,6923.076923076923,
6151,0.0,0,0,0,,
6152,10429.0,25,25,0,10428.57142857143,
6153,0.0,0,0,0,,
6154,0.0,0,0,0,,
6156,0.0,0,0,0,,
6158,0.0,0,0,0,,
6159,0.0,0,0,0,,
6160,0.0,0,0,0,,
6161,0.0,0,0,0,,
6164,5158.0,10,10,0,5157.629255989912,
6165,0.0,0,0,0,,
6166,0.0,0,0,0,,
6167,0.0,0,0,0,,
6168,0.0,0,0,0,,
6169,0.0,0,0,0,,
6170,0.0,0,0,0,,
6171,0.0,0,0,0,,
6172,0.0,0,0,0,,
6173,0.0,0,0,0,,
6174,0.0,0,0,0,,
6176,0.0,0,0,0,,
6177,0.0,0,0,0,,
6178,6439.0,20,20,0,6438.798993167926,
6179,0.0,0,0,0,,
6180,0.0,0,0,0,,
6181,0.0,1,0,1,,32474.48433373778
6182,5000.0,17,17,0,5000.0,
6183,0.0,0,0,0,,
6185,0.0,0,0,0,,
6186,0.0,0,0,0,,
6187,6683.0,29,29,0,6682.692307692308,
6188,14711.0,19,0,19,,14710.743801652892
6189,0.0,0,0,0,,
6190,0.0,0,0,0,,
6192,0.0,0,0,0,,
6193,0.0,0,0,0,,
6194,4527.0,12,12,0,4526.972079154242,
6195,5932.0,7,7,0,5931.615384615385,
6196,0.0,0,0,0,,
6197,0.0,0,0,0,,
6198,0.0,0,0,0,,
6200,5090.0,16,16,0,5089.552238805971,
6201,0.0,0,0,0,,
6202,0.0,0,0,0,,
6203,5520.0,32,32,0,5519.980019980019,
6204,0.0,0,0,0,,
6205,6243.0,56,56,0,6243.279569892473,
6206,0.0,0,0,0,,
6207,0.0,0,0,0,,
6208,5040.0,15,15,0,5040.322580645161,
6209,26548.0,4,0,4,,26548.261390887288
6211,0.0,0,0,0,,
6214,0.0,0,0,0,,
6215,0.0,0,0,0,,
6217,0.0,0,0,0,,
6218,5265.0,21,21,0,5264.705882352941,
6219,5756.0,15,15,0,5756.302521008403,
6220,5538.0,30,30,0,5538.461538461538,
6221,0.0,0,0,0,,
6222,5410.0,12,12,0,5410.44776119403,
6223,0.0,0,0,0,,
6224,0.0,0,0,0,,
6225,0.0,0,0,0,,
6226,0.0,0,0,0,,
6227,0.0,0,0,0,,
6228,0.0,0,0,0,,
6230,0.0,0,0,0,,
6231,0.0,0,0,0,,
6233,0.0,0,0,0,,
6234,8028.0,20,20,0,8027.660606060606,
6235,0.0,0,0,0,,
6236,5444.0,27,27,0,5444.444444444444,
6237,5813.0,14,14,0,5812.694767918649,
6238,0.0,0,0,0,,
6239,0.0,0,0,0,,
6241,4644.0,36,36,0,4644.347826086956,
6242,0.0,0,0,0,,
6243,0.0,0,0,0,,
6245,0.0,0,0,0,,
6246,0.0,0,0,0,,
6247,0.0,0,0,0,,
6248,0.0,0,0,0,,
6250,0.0,0,0,0,,
6253,0.0,0,0,0,,
6254,0.0,0,0,0,,
6255,4798.0,8,8,0,4797.840479192939,
6256,0.0,0,0,0,,
6257,5200.0,15,15,0,5200.0,
6258,0.0,0,0,0,,
6259,5500.0,41,41,0,5500.0,
6260,6446.0,42,42,0,6446.153846153847,
6261,0.0,0,0,0,,
6262,26766.0,3,0,3,,26766.423357664236
6263,0.0,0,0,0,,
6264,0.0,0,0,0,,
6266,6807.0,4,4,0,6807.314307314307,
6267,0.0,0,0,0,,
6268,0.0,0,0,0,,
6269,0.0,0,0,0,,
6270,0.0,0,0,0,,
6272,0.0,0,0,0,,
6273,0.0,0,0,0,,
6274,0.0,0,0,0,,
6275,0.0,0,0,0,,
6277,4978.0,21,21,0,4978.4946236559135,
6281,5151.0,8,8,0,5150.6024096385545,
6282,0.0,0,0,0,,
6284,5792.0,55,55,0,5791.666666666667,
6285,0.0,0,0,0,,
